Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species, Cells Counted , Cells/L ,SRC_method
18/04/2019,07:45,Sarah,After Drumfilter,5000,20,,Ceratium furca,13,650,3250
18/04/2019,07:45,Sarah,After Drumfilter,5000,20,,Lingulodinium polyedrum,2,100,500
18/04/2019,07:45,Sarah,After Drumfilter,5000,20,,Ceratium fusus,7,350,1750
19/04/2019,07:45,Share,Primary sump,5000,20,,Ceratium furca,12,600,3000
19/04/2019,07:45,Share,Primary sump,5000,20,,Lingulodinium polyedrum,3,150,750
19/04/2019,07:45,Share,Primary sump,5000,20,,Ceratium fusus,8,400,2000
22/02/2019,07:45,Sarah,Primary sump,5000,10,,All species, 510 ,51000,255000
22/02/2019,07:45,Sarah,After Drumfilter,5000,10,,All species, 178 ,17800,89000
23/02/2019,07:45,Lorna,Primary sump ,5000,10,,G. polygramma, 1 071 ,107100,535500
23/02/2019,07:45,Lorna,Primary sump ,5000,10,,C. furca, 37 ,3700,18500
23/02/2019,07:45,Lorna,Primary sump ,5000,10,,Polyedrum, 31 ,3100,15500
23/02/2019,07:45,Lorna,Primary sump ,5000,10,,Diabolum, 1 ,100,500
23/02/2019,07:45,Lorna,Primary sump ,5000,10,,P. conicum, 183 ,18300,91500
23/02/2019,07:45,Lorna,After Drumfilter,5000,10,,All species, 103 ,10300,51500
23/03/2019,07:45,Lorna,Primary sump,5000,20,,All species, 4 290 ,214500,1072500
23/03/2019,07:45,Lorna,After Drumfilter,5000,20,,All species, 1 810 ,90500,452500
24/03/2019,07:45,Lorna,Primary sump sump,5000,20,,All species, 1 180 ,59000,295000
24/03/2019,07:45,Lorna,After Drumfilter,5000,20,,All species, 970 ,48500,242500
24/04/2019,07:45,Sarah,Primary sump,5000,20,,,19,950,4750
26/02/2019,07:45,Sarah,Primary sump ,5000,5,,All species, 1 276 ,255200,1276000
26/02/2019,07:45,Sarah,After Drumfilter,5000,5,,All species, 949 ,189800,949000
26/02/2019,07:45,Sarah,kelpcatcher,5000,4,,All species, 986 ,246500,1232500
27/02/2019,07:45,Sarah,Primary sump,5000,20,,Protoperidinium conicum,5,250,1250
27/02/2019,07:45,Sarah,Primary sump,5000,20,,Protoperidinium diabolum,1,50,250
27/02/2019,07:45,Sarah,Primary sump,5000,20,,Ceratium furca,1,50,250
27/02/2019,07:45,Sarah,Primary sump,5000,20,,Gracile,1,50,250
27/02/2019,07:45,Sarah,Primary sump,5000,20,,Prorocentrum micans,48,2400,12000
27/02/2019,07:45,Sarah,Primary sump,5000,20,,Lingulodinium polyedrum,53,2650,13250
27/02/2019,07:45,Sarah,After Drumfilter,5000,20,,Ceratium furca,4,200,1000
27/02/2019,07:45,Sarah,After Drumfilter,5000,20,,Prorocentrum micans,19,950,4750
27/02/2019,07:45,Sarah,After Drumfilter,5000,20,,Lingulodinium polyedrum,42,2100,10500
28/02/2019,07:45,Sarah,Primary sump ,5000,5,,All species, 282 ,56400,282000
28/02/2019,07:45,Sarah,After Drumfilter,5000,5,,All species, 1 738 ,347600,1738000
20/02/2019,07:48,Sarah,Primary sump,5000,20,,G. polygramma, 48 ,2400,12000
20/02/2019,07:48,Sarah,Primary sump,5000,20,,Diatoms, 32 ,1600,8000
20/02/2019,07:48,Sarah,Primary sump,5000,20,,Polyedrum, 4 ,200,1000
20/02/2019,07:48,Sarah,Primary sump,5000,20,,P. conicum, 7 ,350,1750
20/02/2019,07:48,Sarah,Primary sump,5000,20,,Pseudo-Nitzschia, 1 ,50,250
20/02/2019,07:48,Sarah,Primary sump,5000,20,,C. fusus, 1 ,50,250
14/02/2019,07:50,Lorna,After Drumfilter,5000,20,,All species, 340 ,17000,85000
20/02/2019,07:51,Sarah,After Drumfilter,5000,20,,C. furca, 4 ,200,1000
20/02/2019,07:51,Sarah,After Drumfilter,5000,20,,G. polygramma, 1 ,50,250
20/02/2019,07:51,Sarah,After Drumfilter,5000,20,,Diatoms, 13 ,650,3250
20/02/2019,07:51,Sarah,After Drumfilter,5000,20,,P. conicum, 1 ,50,250
17/07/2019,08:00,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,4,200,1000
17/07/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium furca,1,50,250
17/07/2019,08:00,Pertunia,Primary sump,5000,20,,Prorocentrum minimum,12,600,3000
17/07/2019,08:00,Pertunia,Primary sump,5000,20,,Octactis sp. ,2,100,500
17/07/2019,08:00,Pertunia,Primary sump,5000,20,,Bright-welli,2,100,500
17/07/2019,08:00,Pertunia,Primary sump,5000,20,,Bacillaria sp.,1,50,250
17/07/2019,08:00,Pertunia,Primary sump,5000,20,,Coscinodiscus Granii,15,750,3750
17/07/2019,08:00,Pertunia,Primary sump,5000,20,,Lycmophora sp.,2,100,500
18/07/2019,08:00,Lorna,Primary sump,5000,20,,Ceratium furca,1,50,250
18/07/2019,08:00,Lorna,Primary sump,5000,20,,Ceratium tripos,2,100,500
18/07/2019,08:00,Lorna,Primary sump,5000,20,,Protoperidinium conicum,1,50,250
18/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,1,50,250
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,1,50,250
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium furca,2,100,500
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,1,50,250
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Prorocentrum minimum,16,800,4000
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Octactis sp. ,6,300,1500
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Coscinodiscus Granii,20,1000,5000
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Bacillaria sp.,9,450,2250
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Pleurosigma,1,50,250
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Lycmophora sp.,3,150,750
19/07/2019,08:00,Pertunia,Primary sump,5000,20,,Cyst,3,150,750
22/07/2019,08:00,Pertunia,Primary sump,5000,20,,Prorocentrum minimum,3,150,750
22/07/2019,08:00,Pertunia,Primary sump,5000,20,,Bright-welli,3,150,750
22/07/2019,08:00,Pertunia,Primary sump,5000,20,,Coscinodiscus Granii,10,500,2500
22/07/2019,08:00,Pertunia,Primary sump,5000,20,,Bacillaria sp.,3,150,750
22/07/2019,08:00,Pertunia,Primary sump,5000,20,,Pleurosigma,1,50,250
23/07/2019,08:00,Lorna,Primary sump,5000,20,,Chaetoceros sp.,1,50,250
23/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,4,200,1000
23/07/2019,08:00,Lorna,Primary sump,5000,20,,Bright-welli,1,50,250
24/07/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum minimum,1,50,250
24/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,1,50,250
24/07/2019,08:00,Lorna,Primary sump,5000,20,,Bright-welli,1,50,250
24/07/2019,08:00,Lorna,Primary sump,5000,20,,Coscinodiscus Granii,1,50,250
24/07/2019,08:00,Lorna,Primary sump,5000,20,,Melosira,2,100,500
24/07/2019,08:00,Lorna,Primary sump,5000,20,,Bacillaria sp.,4,200,1000
25/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,1,50,250
25/07/2019,08:00,Lorna,Primary sump,5000,20,,Bright-welli,3,150,750
25/07/2019,08:00,Lorna,Primary sump,5000,20,,Coscinodiscus Granii,4,200,1000
26/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,3,150,750
26/07/2019,08:00,Lorna,Primary sump,5000,20,,Bright-welli,1,50,250
26/07/2019,08:00,Lorna,Primary sump,5000,20,,Coscinodiscus Granii,4,200,1000
01/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. fusus, 3 ,150,750
01/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. tripos, 3 ,150,750
01/02/2019,08:00,Pertunia,Primary sump,5000,20,,Polyedrum, 31 ,1550,7750
01/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. furca, 10 ,500,2500
01/02/2019,08:00,Pertunia,Primary sump,5000,20,,Diabolum, 11 ,550,2750
01/02/2019,08:00,Pertunia,Primary sump,5000,20,,Chaetocerus, 2 ,100,500
01/02/2019,08:00,Pertunia,Primary sump,5000,20,,Other, 19 ,950,4750
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,C. tripos, 1 ,100,500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,C. furca, 3 ,300,1500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,C. fusus, 5 ,500,2500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,Polyedrum, 69 ,6900,34500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,Licmophora, 5 ,500,2500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,Cysts, 3 ,300,1500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,D. acuminata, 1 ,100,500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,Noctiluca, 1 ,100,500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,Divergens, 3 ,300,1500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,G. polygramma, 2 ,200,1000
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,,Micans, 9 ,900,4500
01/03/2019,08:00,Pertunia,Primary sump,5000,10,,C. furca, 9 ,900,4500
01/03/2019,08:00,Pertunia,Primary sump,5000,10,,C. fusus, 2 ,200,1000
01/03/2019,08:00,Pertunia,Primary sump,5000,10,,Polyedrum, 153 ,15300,76500
01/03/2019,08:00,Pertunia,Primary sump,5000,10,,Micans, 22 ,2200,11000
01/03/2019,08:00,Pertunia,Primary sump,5000,10,,Divergens, 3 ,300,1500
01/03/2019,08:00,Pertunia,Primary sump,5000,10,,G. polygramma, 1 ,100,500
01/03/2019,08:00,Pertunia,Primary sump,5000,10,,Diabolum, 5 ,500,2500
01/03/2019,08:00,Pertunia,Primary sump,5000,10,,K. cristata, 1 ,100,500
01/07/2019,08:00,Lorna,Primary sump,5000,20,,Pseudo-nitzschia australis,1,50,250
01/07/2019,08:00,Lorna,Primary sump,5000,20,,Ceratium tripos,2,100,500
01/07/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum micans,1,50,250
01/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,2,100,500
02/01/2019,08:00,Lorna,Primary sump,5000,20,,P. conicum, 2 ,100,500
02/01/2019,08:00,Lorna,Primary sump,5000,20,,Chaetocerus, 2 ,100,500
02/01/2019,08:00,Lorna,Primary sump,5000,20,,G. polygramma, 2 ,100,500
02/01/2019,08:00,Lorna,Primary sump,5000,20,,Rhizosolenia, 1 ,50,250
02/01/2019,08:00,Lorna,Primary sump,5000,20,,C. tripos, 1 ,50,250
02/01/2019,08:00,Lorna,Primary sump,5000,20,,C. fusus, 2 ,100,500
02/01/2019,08:00,Lorna,Primary sump,5000,20,,C. furca, 1 ,50,250
02/01/2019,08:00,Lorna,Primary sump,5000,20,,other, 6 ,300,1500
02/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. furca, 3 ,150,750
02/02/2019,08:00,Pertunia,Primary sump,5000,20,,Chaetocerus, 5 ,250,1250
02/02/2019,08:00,Pertunia,Primary sump,5000,20,,Diabolum, 4 ,200,1000
02/02/2019,08:00,Pertunia,Primary sump,5000,20,,Polyedrum, 7 ,350,1750
02/02/2019,08:00,Pertunia,Primary sump,5000,20,,Depressum, 1 ,50,250
02/02/2019,08:00,Pertunia,Primary sump,5000,20,,Divergens, 5 ,250,1250
02/07/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum sigmoides,2,100,500
02/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,1,50,250
02/07/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum gracile,1,50,250
03/01/2019,08:00,Lorna,Primary sump,5000,20,,Chaetocerus, 3 ,150,750
03/01/2019,08:00,Lorna,Primary sump,5000,20,,Zygabicodium, 1 ,50,250
03/01/2019,08:00,Lorna,Primary sump,5000,20,,C. furca, 2 ,100,500
03/01/2019,08:00,Lorna,Primary sump,5000,20,,P. conicum, 1 ,50,250
03/01/2019,08:00,Lorna,Primary sump,5000,20,,Rhizosolenia, 1 ,50,250
03/01/2019,08:00,Lorna,Primary sump,5000,20,,C. fusus, 1 ,50,250
03/01/2019,08:00,Lorna,Primary sump,5000,20,,Other, 8 ,400,2000
03/07/2019,08:00,Lorna,Primary sump,5000,20,,Protoperidiniumbminitum,1,50,250
03/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,1,50,250
03/07/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum gracile,1,50,250
04/01/2019,08:00,Lorna,Primary sump,5000,20,,G. polygramma, 2 ,100,500
04/01/2019,08:00,Lorna,Primary sump,5000,20,,C. furca, 3 ,150,750
04/01/2019,08:00,Lorna,Primary sump,5000,20,,C. fusus, 2 ,100,500
04/01/2019,08:00,Lorna,Primary sump,5000,20,,P. conicum, 3 ,150,750
04/01/2019,08:00,Lorna,Primary sump,5000,20,,Chaetocerus, 1 ,50,250
04/01/2019,08:00,Lorna,Primary sump,5000,20,,Other, 2 ,100,500
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. furca, 5 ,250,1250
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,Divergens, 6 ,300,1500
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,Noctiluca, 4 ,200,1000
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,Polyedrum, 5 ,250,1250
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,Chaetocerus, 2 ,100,500
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. tripos, 1 ,50,250
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,Depressum, 1 ,50,250
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. fusus, 1 ,50,250
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,Diabolum, 1 ,50,250
04/02/2019,08:00,Pertunia,Primary sump,5000,20,,Other, 1 ,50,250
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,Diabolum, 4 ,200,1000
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,Micans, 15 ,750,3750
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,Gracile, 8 ,400,2000
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,D. acuminata, 1 ,50,250
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,D. tripos, 1 ,50,250
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,Polyedrum, 36 ,1800,9000
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,C. fusus, 10 ,500,2500
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,C. furca, 3 ,150,750
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,Cysts, 8 ,400,2000
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,Divergens, 4 ,200,1000
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,Licmophora, 3 ,150,750
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,Pleurosigma, 1 ,50,250
04/03/2019,08:00,Pertunia,Primary sump,5000,20,,C. tripos, 1 ,50,250
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Diabolum, 1 ,50,250
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Micans, 24 ,1200,6000
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Gracile, 6 ,300,1500
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Polyedrum, 33 ,1650,8250
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,C. fusus, 3 ,150,750
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,C. furca, 3 ,150,750
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Cysts, 6 ,300,1500
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Divergens, 8 ,400,2000
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Licmophora, 5 ,250,1250
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Brightwelli, 1 ,50,250
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Navicula, 3 ,150,750
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Brightwelli, 1 ,50,250
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Melosira, 2 ,100,500
04/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,Karenia, 2 ,100,500
04/07/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum sigmoides,1,50,250
04/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,2,100,500
04/07/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum gracile,1,50,250
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,Dictyocha, 1 ,50,250
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,D. acutminata, 2 ,100,500
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,Divergens, 7 ,350,1750
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,Polyedrum, 11 ,550,2750
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,Noctiluca, 9 ,450,2250
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,G. spinifera, 12 ,600,3000
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. furca, 8 ,400,2000
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,Depressum, 1 ,50,250
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,Diabolum, 1 ,50,250
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. fusus, 1 ,50,250
05/02/2019,08:00,Pertunia,Primary sump,5000,20,,Other, 1 ,50,250
05/03/2019,08:00,Sarah,Primary sump,5000,20,,All species, 447 ,22350,111750
05/03/2019,08:00,Sarah,After Drumfilter,5000,20,,All species, 66 ,3300,16500
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Prorocentrum micans,50,5000,25000
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Ceratium furca,9,900,4500
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Lingulodinium polyedrum,46,4600,23000
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Gonyaulax polygramma,2,200,1000
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Ceratium fusus,19,1900,9500
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Protoperidinium conicum,7,700,3500
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Rhizosolenia sp.,3,300,1500
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Ceratium tripos,1,100,500
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Dinophysis acuminata,1,100,500
05/04/2019,08:00,Pertunia,Primary sump,5000,10,,Protoperidinium diabolum,1,100,500
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,,Prorocentrum micans,65,6500,32500
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,,Lingulodinium polyedrum,40,4000,20000
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,,Ceratium furca,10,1000,5000
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,,Ceratium fusus,9,900,4500
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,,Protoperidinium conicum,6,600,3000
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,,Protoperidinium diabolum,1,100,500
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,,Rhizosolenia sp.,1,100,500
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,,Gonyaulax polygramma,4,400,2000
05/07/2019,08:00,Lorna,Primary sump,5000,20,,Pseudo-nitzschia australis,1,50,250
05/07/2019,08:00,Lorna,Primary sump,5000,20,,Ceratium furca,1,50,250
05/07/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp. ,2,100,500
06/04/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium furca,51,2550,12750
06/04/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,32,1600,8000
06/04/2019,08:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,13,650,3250
06/04/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,17,850,4250
06/04/2019,08:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,120,6000,30000
06/04/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,2,100,500
06/04/2019,08:00,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,2,100,500
07/01/2019,08:00,Lorna,Primary sump,5000,20,,P. conicum, 4 ,200,1000
07/01/2019,08:00,Lorna,Primary sump,5000,20,,C. furca, 2 ,100,500
07/01/2019,08:00,Lorna,Primary sump,5000,20,,G. polygramma, 1 ,50,250
07/01/2019,08:00,Lorna,Primary sump,5000,20,,Rhizosolenia, 1 ,50,250
07/01/2019,08:00,Lorna,Primary sump,5000,20,,Chaetocerus, 5 ,250,1250
07/01/2019,08:00,Lorna,Primary sump,5000,20,,C. fusus, 2 ,100,500
07/01/2019,08:00,Lorna,Primary sump,5000,20,,Other, 6 ,300,1500
07/01/2019,08:00,Lorna,Primary sump,5000,20,,Diabolum, 1 ,50,250
07/01/2019,08:00,Lorna,Primary sump,5000,20,,Pseudo-Nitzschia, 1 ,50,250
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,Chaetocerus, 3 ,150,750
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,Polyedrum, 5 ,250,1250
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,Divergens, 5 ,250,1250
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,G. polygramma, 1 ,50,250
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,Diabolum, 2 ,100,500
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,Depressum, 1 ,50,250
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. furca, 2 ,100,500
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,Noctiluca, 4 ,200,1000
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. fusus, 2 ,100,500
07/02/2019,08:00,Pertunia,Primary sump,5000,20,,Dictyocha, 1 ,50,250
07/04/2019,08:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedrum,105,5250,26250
07/04/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,17,850,4250
07/04/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,39,1950,9750
07/04/2019,08:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,8,400,2000
07/04/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium furca,27,1350,6750
07/04/2019,08:00,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,1,50,250
07/06/2019,08:00,Pertunia,Primary sump,5000,8,,Prorocentrum micans,2,250,1250
07/06/2019,08:00,Pertunia,Primary sump,5000,8,,Prorocentrum minimum,3,375,1875
07/06/2019,08:00,Pertunia,Primary sump,5000,8,,Coscinodiscus Granii,3,375,1875
07/06/2019,08:00,Pertunia,Primary sump,5000,8,,Cyst,1,125,625
08/01/2019,08:00,Lorna,Primary sump,5000,20,,C. furca, 5 ,250,1250
08/01/2019,08:00,Lorna,Primary sump,5000,20,,G. polygramma, 5 ,250,1250
08/01/2019,08:00,Lorna,Primary sump,5000,20,,Chaetocerus, 9 ,450,2250
08/01/2019,08:00,Lorna,Primary sump,5000,20,,Rhizosolenia, 4 ,200,1000
08/01/2019,08:00,Lorna,Primary sump,5000,20,,C. fusus, 2 ,100,500
08/01/2019,08:00,Lorna,Primary sump,5000,20,,Pseudo-Nitzschia, 1 ,50,250
08/01/2019,08:00,Lorna,Primary sump,5000,20,,P. conicum, 3 ,150,750
08/01/2019,08:00,Lorna,Primary sump,5000,20,,Diabolum, 4 ,200,1000
08/01/2019,08:00,Lorna,Primary sump,5000,20,,Other, 28 ,1400,7000
08/02/2019,08:00,Pertunia,Primary sump,5000,20,,Polyedrum, 5 ,250,1250
08/02/2019,08:00,Pertunia,Primary sump,5000,20,,Chaetocerus, 11 ,550,2750
08/02/2019,08:00,Pertunia,Primary sump,5000,20,,G. polygramma, 1 ,50,250
08/02/2019,08:00,Pertunia,Primary sump,5000,20,,Divergens, 1 ,50,250
08/02/2019,08:00,Pertunia,Primary sump,5000,20,,P. conicum, 1 ,50,250
08/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. furca, 2 ,100,500
08/02/2019,08:00,Pertunia,Primary sump,5000,20,,C. fusus, 1 ,50,250
08/02/2019,08:00,Pertunia,Primary sump,5000,20,,Other, 2 ,100,500
09/01/2019,08:00,Lorna,Primary sump,5000,20,,C. furca, 2 ,100,500
09/01/2019,08:00,Lorna,Primary sump,5000,20,,G. polygramma, 3 ,150,750
09/01/2019,08:00,Lorna,Primary sump,5000,20,,Chaetocerus, 1 ,50,250
09/01/2019,08:00,Lorna,Primary sump,5000,20,,Rhizosolenia, 2 ,100,500
09/01/2019,08:00,Lorna,Primary sump,5000,20,,C. fusus, 1 ,50,250
09/01/2019,08:00,Lorna,Primary sump,5000,20,,Pseudo-Nitzschia, 2 ,100,500
09/01/2019,08:00,Lorna,Primary sump,5000,20,,P. conicum, 1 ,50,250
09/01/2019,08:00,Lorna,Primary sump,5000,20,,Diabolum, 1 ,50,250
09/01/2019,08:00,Lorna,Primary sump,5000,20,,Other, 9 ,450,2250
10/01/2019,08:00,Lorna,Primary sump,5000,20,,C. furca, 11 ,550,2750
10/01/2019,08:00,Lorna,Primary sump,5000,20,,G. polygramma, 5 ,250,1250
10/01/2019,08:00,Lorna,Primary sump,5000,20,,P. conicum, 4 ,200,1000
10/01/2019,08:00,Lorna,Primary sump,5000,20,,Pseudo-Nitzschia, 3 ,150,750
10/01/2019,08:00,Lorna,Primary sump,5000,20,,Rhizosolenia, 2 ,100,500
10/01/2019,08:00,Lorna,Primary sump,5000,20,,Chaetocerus, 7 ,350,1750
10/01/2019,08:00,Lorna,Primary sump,5000,20,,C. fusus, 2 ,100,500
10/01/2019,08:00,Lorna,Primary sump,5000,20,,Diabolum, 3 ,150,750
10/01/2019,08:00,Lorna,Primary sump,5000,20,,Zygabicodium, 1 ,50,250
10/01/2019,08:00,Lorna,Primary sump,5000,20,,Other, 21 ,1050,5250
11/01/2019,08:00,Lorna,Primary sump,5000,20,,C. furca, 11 ,550,2750
11/01/2019,08:00,Lorna,Primary sump,5000,20,,Rhizosolenia, 3 ,150,750
