RowCode,Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species,Cells Counted,Cells/L,SRC_method
2892,27/06/2019,08:00,Lorna,Primary sump,5000,20,,Protoperidinium diabolum,1,50,250
2893,27/06/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum micans,1,50,250
2894,27/06/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp.,4,200,1000
2895,28/01/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium furca,6,300,1500
2896,28/01/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,4,200,1000
2897,28/01/2019,08:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,4,200,1000
2898,28/01/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,3,150,750
2899,28/01/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,3,150,750
2900,28/01/2019,08:00,Pertunia,Primary sump,5000,20,,Other,5,250,1250
2901,28/06/2019,08:00,Lorna,Primary sump,5000,20,,Ceratium furca,1,50,250
2902,28/06/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum micans,1,50,250
2903,28/06/2019,08:00,Lorna,Primary sump,5000,20,,Prorocentrum sigmoides,1,50,250
2904,28/06/2019,08:00,Lorna,Primary sump,5000,20,,Octactis sp.,1,50,250
2905,29/01/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,3,150,750
2906,29/01/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,8,400,2000
2907,29/01/2019,08:00,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,2,100,500
2908,29/01/2019,08:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,4,200,1000
2909,29/01/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium furca,1,50,250
2910,29/01/2019,08:00,Pertunia,Primary sump,5000,20,,Dinophysis tripos,1,50,250
2911,29/01/2019,08:00,Pertunia,Primary sump,5000,20,,Other,10,500,2500
2912,29/07/2019,08:00,Lorna,Primary sump,5000,2,,Coscinodiscus granii,2,1000,5000
2913,30/01/2019,08:00,Lorna,Primary sump,5000,20,,Protoperidinium conicum,10,500,2500
2914,30/01/2019,08:00,Lorna,Primary sump,5000,20,,Lingulodinium polyedra,21,1050,5250
2915,30/01/2019,08:00,Lorna,Primary sump,5000,20,,Ceratium furca,6,300,1500
2916,30/01/2019,08:00,Lorna,Primary sump,5000,20,,Protoperidinium diabolum,5,250,1250
2917,30/01/2019,08:00,Lorna,Primary sump,5000,20,,Dinophysis tripos,1,50,250
2918,30/01/2019,08:00,Lorna,Primary sump,5000,20,,Chaetoceros sp.,3,150,750
2919,30/01/2019,08:00,Lorna,Primary sump,5000,20,,Ceratium fusus,6,300,1500
2920,30/01/2019,08:00,Lorna,Primary sump,5000,20,,Other,14,700,3500
2921,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,16,800,4000
2922,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium furca,5,250,1250
2923,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,4,200,1000
2924,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,2,100,500
2925,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium sp.,1,50,250
2926,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,2,100,500
2927,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Protoperidinium depressum,1,50,250
2928,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,3,150,750
2929,31/01/2019,08:00,Pertunia,Primary sump,5000,20,,Other,4,200,1000
2930,31/03/2019,08:00,Pertunia,Primary sump,5000,20,,Other,923,46150,230750
2931,31/03/2019,08:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,372,18600,93000
2932,31/03/2019,08:00,Pertunia,After Drumfilter,5000,20,,All species,552,27600,138000
2933,24/02/2019,08:06,Lorna,Primary sump,5000,20,,Ceratium furca,8,400,2000
2934,24/02/2019,08:06,Lorna,Primary sump,5000,20,,Protoperidinium conicum,10,500,2500
2935,24/02/2019,08:06,Lorna,Primary sump,5000,20,,Gonyaulax polygramma,436,21800,109000
2936,24/02/2019,08:06,Lorna,Primary sump,5000,20,,Diatom,23,1150,5750
2937,24/02/2019,08:06,Lorna,Primary sump,5000,20,,Ceratium fusus,7,350,1750
2938,24/02/2019,08:06,Lorna,Primary sump,5000,20,,Protoperidinium diabolum,6,300,1500
2939,24/02/2019,08:06,Lorna,Primary sump,5000,20,,Ceratium dens,1,50,250
2940,13/04/2019,08:10,Sarah,Primary sump,5000,20,,All species,89,4450,22250
2941,24/02/2019,08:10,Lorna,After Drumfilter,5000,20,,Gonyaulax polygramma,173,8650,43250
2942,24/02/2019,08:10,Lorna,After Drumfilter,5000,20,,Protoperidinium diabolum,4,200,1000
2943,24/02/2019,08:10,Lorna,After Drumfilter,5000,20,,Protoperidinium conicum,2,100,500
2944,24/02/2019,08:10,Lorna,After Drumfilter,5000,20,,Diatom,18,900,4500
2945,24/02/2019,08:10,Lorna,After Drumfilter,5000,20,,Chaetoceros sp.,1,50,250
2946,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Ceratium furca,115,5750,28750
2947,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,49,2450,12250
2948,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,109,5450,27250
2949,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Alexandrium sp.,23,1150,5750
2950,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,149,7450,37250
2951,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Noctiluca sp.,20,1000,5000
2952,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Ceratium fusus,33,1650,8250
2953,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Ceratium dens,3,150,750
2954,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Dinophysis tripos,2,100,500
2955,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Karenia sp.,2,100,500
2956,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Rhizosolenia sp.,1,50,250
2957,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Pseudo-nitzschia sp.,5,250,1250
2958,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,17,850,4250
2959,25/01/2019,08:16,Pertunia,Primary sump,5000,20,,Other,38,1900,9500
2960,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,8,400,2000
2961,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,3,150,750
2962,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,4,200,1000
2963,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,4,200,1000
2964,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Ceratium furca,3,150,750
2965,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Pseudo-nitzschia sp.,1,50,250
2966,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Noctiluca sp.,2,100,500
2967,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Ceratium fusus,6,300,1500
2968,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Dinophysis tripos,2,100,500
2969,06/02/2019,08:20,Pertunia,Primary sump,5000,20,,Other,3,150,750
2970,16/02/2019,08:20,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,30,1500,7500
2971,16/02/2019,08:20,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,3,150,750
2972,16/02/2019,08:20,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,1,50,250
2973,16/02/2019,08:20,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,1,50,250
2974,16/02/2019,08:20,Pertunia,Primary sump,5000,20,,Rhizosolenia sp.,40,2000,10000
2975,16/02/2019,08:20,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,11,550,2750
2976,16/02/2019,08:20,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,1,50,250
2977,16/02/2019,08:20,Pertunia,After Drumfilter,5000,20,,Ditylum bright-welli,1,50,250
2978,16/02/2019,08:20,Pertunia,After Drumfilter,5000,20,,Other,4,200,1000
2979,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Cyst,3,150,750
2980,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Dinophysis acuminata,1,50,250
2981,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,5,250,1250
2982,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Ceratium furca,32,1600,8000
2983,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Ceratium fusus,7,350,1750
2984,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Karenia cristata,1,50,250
2985,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Prorocentrum micans,181,9050,45250
2986,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,180,9000,45000
2987,26/03/2019,08:20,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,3,150,750
2988,28/03/2019,08:20,Lorna,Primary sump,5000,20,,Ceratium dens,2,100,500
2989,28/03/2019,08:20,Lorna,Primary sump,5000,20,,Ceratium furca,36,1800,9000
2990,28/03/2019,08:20,Lorna,Primary sump,5000,20,,Ceratium fusus,5,250,1250
2991,28/03/2019,08:20,Lorna,Primary sump,5000,20,,Prorocentrum micans,253,12650,63250
2992,28/03/2019,08:20,Lorna,Primary sump,5000,20,,Lingulodinium polyedra,162,8100,40500
2993,03/02/2019,08:23,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,2,100,500
2994,03/02/2019,08:23,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,1,50,250
2995,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Ceratium dens,2,100,500
2996,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Cyst,2,100,500
2997,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Protoperidinium divergens,12,600,3000
2998,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Ceratium furca,18,900,4500
2999,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,8,400,2000
3000,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Karenia cristata,1,50,250
3001,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Prorocentrum gracile,8,400,2000
3002,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Prorocentrum micans,136,6800,34000
3003,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,143,7150,35750
3004,26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,11,550,2750
3005,05/04/2019,08:30,Pertunia,Primary sump,5000,20,,Ceratium furca,1,50,250
3006,05/04/2019,08:30,Pertunia,Primary sump,5000,20,,Ceratium fusus,3,150,750
3007,05/04/2019,08:30,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,19,950,4750
3008,05/04/2019,08:30,Pertunia,Primary sump,5000,20,,Prorocentrum micans,21,1050,5250
3009,05/04/2019,08:30,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,2,100,500
3010,05/04/2019,08:30,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,2,100,500
3011,05/04/2019,08:30,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,1,50,250
3012,05/04/2019,08:30,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,9,450,2250
3013,05/04/2019,08:30,Pertunia,After Drumfilter,5000,20,,Prorocentrum micans,18,900,4500
3014,05/04/2019,08:30,Pertunia,After Drumfilter,5000,20,,Ceratium furca,1,50,250
3015,05/04/2019,08:30,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,1,50,250
3016,05/04/2019,08:30,Pertunia,After Drumfilter,5000,20,,Prorocentrum sigmoides,1,50,250
3017,05/04/2019,08:30,Pertunia,After Drumfilter,5000,20,,Protoperidinium conicum,1,50,250
3018,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Lingulodinium polyedra,216,10800,54000
3019,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Ceratium fusus,4,200,1000
3020,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Ceratium furca,31,1550,7750
3021,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Protoperidinium divergens,13,650,3250
3022,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Gonyaulax polygramma,36,1800,9000
3023,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Protoperidinium diabolum,3,150,750
3024,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Ceratium dens,1,50,250
3025,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Rhizosolenia sp.,1,50,250
3026,12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,,Dinophysis tripos,1,50,250
3027,12/02/2019,08:30,Pertunia,After Drumfilter,5000,20,,Ceratium furca,21,1050,5250
3028,12/02/2019,08:30,Pertunia,After Drumfilter,5000,20,,Lingulodinium polyedra,218,10900,54500
3029,12/02/2019,08:30,Pertunia,After Drumfilter,5000,20,,Gonyaulax polygramma,11,550,2750
3030,12/02/2019,08:30,Pertunia,After Drumfilter,5000,20,,Ceratium dens,1,50,250
3031,12/02/2019,08:30,Pertunia,After Drumfilter,5000,20,,Ceratium fusus,3,150,750
3032,19/03/2019,08:30,Sarah,Primary sump,5000,20,,All species,1632,81600,408000
3033,19/03/2019,08:30,Sarah,After Drumfilter,5000,20,,All species,2528,126400,632000
3034,22/03/2019,08:30,Lorna,Primary sump,5000,10,,All species,5924,592400,2962000
3035,23/04/2019,08:30,Sarah,Primary sump,5000,20,,All species,17,850,4250
3036,25/03/2019,08:30,Pertunia,Kelp catchers,5000,20,,All species,606,30300,151500
3037,29/04/2019,08:30,Pertunia,Primary sump,5000,20,,All species,24,1200,6000
3038,26/01/2019,08:36,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,81,4050,20250
3039,26/01/2019,08:36,Pertunia,Primary sump,5000,20,,Ceratium furca,17,850,4250
3040,26/01/2019,08:36,Pertunia,Primary sump,5000,20,,Noctiluca sp.,1,50,250
3041,26/01/2019,08:36,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,6,300,1500
3042,26/01/2019,08:36,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,15,750,3750
3043,26/01/2019,08:36,Pertunia,Primary sump,5000,20,,Ceratium fusus,1,50,250
3044,26/01/2019,08:36,Pertunia,Primary sump,5000,20,,Other,7,350,1750
3045,23/02/2019,08:40,Lorna,Primary sump,5000,10,,Gonyaulax polygramma,705,70500,352500
3046,23/02/2019,08:40,Lorna,Primary sump,5000,10,,Ceratium furca,45,4500,22500
3047,23/02/2019,08:40,Lorna,Primary sump,5000,10,,Protoperidinium conicum,87,8700,43500
3048,23/02/2019,08:40,Lorna,Primary sump,5000,10,,Lingulodinium polyedra,34,3400,17000
3049,25/03/2019,08:40,Pertunia,After Drumfilter,5000,20,,All species,819,40950,204750
3050,17/03/2019,08:42,Sarah,Primary sump,5000,20,,All species,228,11400,57000
3051,16/03/2019,08:45,Sarah,Primary sump,5000,20,,All species,292,14600,73000
3052,23/03/2019,08:50,Lorna,Primary sump,5000,20,,All species,1390,69500,347500
3053,23/03/2019,08:50,Lorna,After Drumfilter,5000,20,,All species,2820,141000,705000
3054,02/06/2019,09:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,3,150,750
3055,02/06/2019,09:00,Pertunia,Primary sump,5000,20,,Prorocentrum minimum,8,400,2000
3056,02/06/2019,09:00,Pertunia,Primary sump,5000,20,,Cyst,1,50,250
3057,02/06/2019,09:00,Pertunia,Primary sump,5000,20,,Ceratium furca,4,200,1000
3058,02/06/2019,09:00,Pertunia,Primary sump,5000,20,,Coscinodiscus granii,4,200,1000
3059,02/06/2019,09:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,1,50,250
3060,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Ceratium furca,6,300,1500
3061,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Cyst,3,150,750
3062,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Coscinodiscus granii,7,350,1750
3063,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Gonyaulax polygramma,1,50,250
3064,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,4,200,1000
3065,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Prorocentrum minimum,2,100,500
3066,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Licmophora sp.,1,50,250
3067,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Bacillaria sp.,1,50,250
3068,03/05/2019,09:00,Pertunia,Primary sump,5000,20,,Prorocentrum sigmoides,1,50,250
3069,08/03/2019,09:00,Sarah,Primary sump,5000,20,,All species,4400,220000,1100000
3070,08/03/2019,09:00,Sarah,After Drumfilter,5000,20,,All species,3530,176500,882500
3071,09/03/2019,09:00,Sarah,Primary sump,5000,5,,All species,355,71000,355000
3072,09/03/2019,09:00,Sarah,After Drumfilter,5000,5,,All species,211,42200,211000
3073,10/05/2019,09:00,Pertunia,Primary sump,5000,20,,Cyst,3,150,750
3074,10/05/2019,09:00,Pertunia,Primary sump,5000,20,,Prorocentrum micans,1,50,250
3075,10/05/2019,09:00,Pertunia,Primary sump,5000,20,,Prorocentrum minimum,8,400,2000
3076,10/05/2019,09:00,Pertunia,Primary sump,5000,20,,Coscinodiscus granii,1,50,250
3077,10/05/2019,09:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,1,50,250
3078,10/05/2019,09:00,Pertunia,Primary sump,5000,20,,Ceratium furca,6,300,1500
3079,10/05/2019,09:00,Pertunia,Primary sump,5000,20,,Licmophora sp.,1,50,250
3080,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Lingulodinium polyedra,65,3250,16250
3081,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Ceratium furca,10,500,2500
3082,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Rhizosolenia sp.,1,50,250
3083,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Protoperidinium divergens,7,350,1750
3084,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Chaetoceros sp.,10,500,2500
3085,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Ceratium fusus,10,500,2500
3086,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Protoperidinium conicum,5,250,1250
3087,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Ceratium dens,1,50,250
3088,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Dinophysis tripos,3,150,750
3089,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Protoperidinium diabolum,1,50,250
3090,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Pseudo-nitzschia sp.,3,150,750
3091,11/02/2019,09:00,Pertunia,Primary sump,5000,20,,Other,2,100,500
3092,14/02/2019,09:00,Lorna,Primary sump,5000,20,,All species,700,35000,175000
3093,21/02/2019,09:00,Sarah,Primary sump,5000,2,,All species,814,407000,2035000
3094,22/02/2019,09:00,Sarah,Primary sump,5000,10,,All species,1131,113100,565500
3095,22/03/2019,09:00,Lorna,Primary sump,5000,20,,All species,8230,411500,2057500
3096,22/03/2019,09:00,Lorna,After Drumfilter,5000,20,,All species,8380,419000,2095000
3097,25/02/2019,09:00,Sarah,Primary sump,5000,20,,All species,1371,68550,342750
3098,25/02/2019,09:00,Sarah,After Drumfilter,5000,20,,All species,717,35850,179250
3099,27/02/2019,09:00,Lorna,Primary sump,5000,10,,All species,3666,366600,1833000
3100,27/02/2019,09:00,Lorna,After Drumfilter,5000,10,,All species,696,69600,348000
3101,28/02/2019,09:00,Sarah,Primary sump,5000,5,,All species,1173,234600,1173000
3102,28/02/2019,09:00,Sarah,After Drumfilter,5000,5,,All species,1616,323200,1616000
3103,30/03/2019,09:00,Lorna,Primary sump,5000,2,,All species,108,54000,270000
3104,30/03/2019,09:00,Lorna,After Drumfilter,5000,2,,All species,98,49000,245000
3105,14/02/2019,09:05,Lorna,Primary sump,5000,20,,All species,360,18000,90000
3106,20/02/2019,09:05,Lorna,Primary sump,5000,20,,Gonyaulax polygramma,289,14450,72250
3107,20/02/2019,09:05,Lorna,Primary sump,5000,20,,Diatom,25,1250,6250
3108,20/02/2019,09:05,Lorna,Primary sump,5000,20,,Ceratium furca,4,200,1000
3109,20/02/2019,09:05,Lorna,Primary sump,5000,20,,Protoperidinium depressum,1,50,250
3110,20/02/2019,09:05,Lorna,Primary sump,5000,20,,Protoperidinium conicum,7,350,1750
3111,20/02/2019,09:05,Lorna,Primary sump,5000,20,,Ceratium dens,2,100,500
3112,20/02/2019,09:05,Lorna,Primary sump,5000,20,,Rhizosolenia sp.,2,100,500
3113,20/02/2019,09:05,Lorna,Primary sump,5000,20,,Chaetoceros sp.,1,50,250
3114,24/02/2019,09:05,Lorna,Primary sump,5000,20,,Gonyaulax polygramma,771,38550,192750
3115,24/02/2019,09:05,Lorna,Primary sump,5000,20,,Ceratium furca,9,450,2250
3116,24/02/2019,09:05,Lorna,Primary sump,5000,20,,Diatom,30,1500,7500
3117,24/02/2019,09:05,Lorna,Primary sump,5000,20,,Protoperidinium diabolum,8,400,2000
3118,24/02/2019,09:05,Lorna,Primary sump,5000,20,,Ceratium fusus,3,150,750
3119,24/02/2019,09:05,Lorna,Primary sump,5000,20,,Protoperidinium conicum,9,450,2250
3120,24/02/2019,09:05,Lorna,Primary sump,5000,20,,Lingulodinium polyedra,52,2600,13000
3121,20/02/2019,09:08,Lorna,After Drumfilter,5000,20,,Gonyaulax polygramma,135,6750,33750
3122,20/02/2019,09:08,Lorna,After Drumfilter,5000,20,,Ceratium furca,2,100,500
3123,20/02/2019,09:08,Lorna,After Drumfilter,5000,20,,Lingulodinium polyedra,2,100,500
3124,20/02/2019,09:08,Lorna,After Drumfilter,5000,20,,Protoperidinium depressum,1,50,250
3125,20/02/2019,09:08,Lorna,After Drumfilter,5000,20,,Ceratium dens,1,50,250
3126,20/02/2019,09:08,Lorna,After Drumfilter,5000,20,,Pseudo-nitzschia sp.,1,50,250
3127,20/02/2019,09:08,Lorna,Primary sump,5000,20,,Gonyaulax polygramma,2482,124100,620500
3128,20/02/2019,09:08,Lorna,Primary sump,5000,20,,Ceratium furca,78,3900,19500
3129,20/02/2019,09:08,Lorna,Primary sump,5000,20,,Protoperidinium conicum,18,900,4500
3130,20/02/2019,09:08,Lorna,Primary sump,5000,20,,Lingulodinium polyedra,121,6050,30250
3131,20/02/2019,09:08,Lorna,Primary sump,5000,20,,Diatom,65,3250,16250
3132,20/02/2019,09:08,Lorna,Primary sump,5000,20,,Protoperidinium depressum,4,200,1000
3133,05/03/2019,09:10,Sarah,Primary sump,5000,10,,All species,654,65400,327000
3134,24/02/2019,09:11,Lorna,After Drumfilter,5000,20,,Gonyaulax polygramma,226,11300,56500
3135,24/02/2019,09:11,Lorna,After Drumfilter,5000,20,,Diatom,26,1300,6500
3136,24/02/2019,09:11,Lorna,After Drumfilter,5000,20,,Protoperidinium conicum,3,150,750
3137,24/02/2019,09:11,Lorna,After Drumfilter,5000,20,,Lingulodinium polyedra,47,2350,11750
3138,24/02/2019,09:11,Lorna,After Drumfilter,5000,20,,Ceratium furca,1,50,250
3139,24/02/2019,09:11,Lorna,After Drumfilter,5000,20,,Ceratium fusus,2,100,500
3140,23/02/2019,09:15,Lorna,Primary sump,5000,10,,Gonyaulax polygramma,702,70200,351000
3141,23/02/2019,09:15,Lorna,Primary sump,5000,10,,Ceratium furca,44,4400,22000
3142,23/02/2019,09:15,Lorna,Primary sump,5000,10,,Protoperidinium conicum,21,2100,10500
3143,23/02/2019,09:15,Lorna,Primary sump,5000,10,,Protoperidinium diabolum,4,400,2000
3144,23/02/2019,09:15,Lorna,Primary sump,5000,10,,Lingulodinium polyedra,110,11000,55000
3145,23/02/2019,09:15,Lorna,After Drumfilter,5000,10,,Gonyaulax polygramma,405,40500,202500
3146,23/02/2019,09:15,Lorna,After Drumfilter,5000,10,,Lingulodinium polyedra,60,6000,30000
3147,23/02/2019,09:15,Lorna,After Drumfilter,5000,10,,Ceratium furca,20,2000,10000
3148,23/02/2019,09:15,Lorna,After Drumfilter,5000,10,,Protoperidinium conicum,38,3800,19000
3149,26/03/2019,09:15,Sarah,Primary sump,5000,20,,All species,691,34550,172750
3150,26/03/2019,09:15,Sarah,After Drumfilter,5000,20,,All species,131,6550,32750
3151,28/03/2019,09:15,Lorna,Primary sump,5000,20,,Protoperidinium conicum,5,250,1250
3152,28/03/2019,09:15,Lorna,Primary sump,5000,20,,Ceratium furca,21,1050,5250
3153,28/03/2019,09:15,Lorna,Primary sump,5000,20,,Ceratium fusus,4,200,1000
3154,28/03/2019,09:15,Lorna,Primary sump,5000,20,,Prorocentrum micans,153,7650,38250
3155,28/03/2019,09:15,Lorna,Primary sump,5000,20,,Lingulodinium polyedra,118,5900,29500
