Sample,Date,Time,Counted by:,Site,Weather,DO (mg/L),Saturation (%),Temperature (⁰C),Volume Filtered (ml),Frames counted,Volume counted,Species,Classification,Cells Counted,Cells/L
,03/01/2017,08:00,Lorna,Primary sump,Windy,,,17.5,5000,21,0.021,Ceratium furca,Dinoflagellate,7,66.66666667
,04/01/2017,08:00,Lorna,Primary sump,Windy,,,14.1,5000,20,0.02,Ceratium furca,Dinoflagellate,8,80
,05/01/2017,08:00,Lorna,Primary sump,Cloudy,,,12.2,5000,19,0.019,Ceratium furca,Dinoflagellate,6,63.15789474
,06/01/2017,08:00,Lorna,Primary sump,Cloudy,,,11.9,5000,20,0.02,Ceratium furca,Dinoflagellate,4,40
,09/01/2017,08:00,Lorna,Primary sump,Sunny,,,13.1,5000,21,0.021,Ceratium furca,Dinoflagellate,4,38.0952381
,10/01/2017,08:00,Lorna,Primary sump,Sunny,,,11.6,5000,24,0.024,Ceratium furca,Dinoflagellate,3,25
,11/01/2017,08:00,Lorna,Primary sump,Cloudy,,,10.6,5000,27,0.027,Ceratium furca,Dinoflagellate,5,37.03703704
,12/01/2017,08:00,Lorna,Primary sump,Clear,,,12.5,5000,21,0.021,Ceratium furca,Dinoflagellate,21,200
,13/01/2017,08:00,Lorna,Primary sump,Cloudy,,,15.1,5000,21,0.021,Ceratium furca,Dinoflagellate,17,161.9047619
,16/01/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,21,0.021,Ceratium furca,Dinoflagellate,166,1580.952381
,17/01/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,24,0.024,Ceratium furca,Dinoflagellate,110,916.6666667
,18/01/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,21,0.021,Ceratium furca,Dinoflagellate,24,228.5714286
,19/01/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,24,0.024,Ceratium furca,Dinoflagellate,59,491.6666667
,20/01/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,24,0.024,Ceratium furca,Dinoflagellate,42,350
,30/01/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,20,0.02,Ceratium furca,Dinoflagellate,20,200
,31/01/2017,08:00,Lorna,Primary sump,Cloudy,,,19.1,5000,21,0.021,Ceratium furca,Dinoflagellate,14,133.3333333
,01/02/2017,08:00,Lorna,Primary sump,Clear,,,17.9,5000,21,0.021,Ceratium furca,Dinoflagellate,17,161.9047619
,02/02/2017,08:00,Lorna,Primary sump,Cloudy,,,19,5000,24,0.024,Ceratium furca,Dinoflagellate,22,183.3333333
,03/02/2017,08:00,Lorna,Primary sump,Rainy,,,19.4,5000,21,0.021,Ceratium furca,Dinoflagellate,2,19.04761905
,06/02/2017,08:00,Lorna,Primary sump,Cloudy,,,17.9,5000,20,0.02,Ceratium furca,Dinoflagellate,27,270
,07/02/2017,08:00,Lorna,Primary sump,Clear,,,17.2,5000,21,0.021,Ceratium furca,Dinoflagellate,2,19.04761905
,08/02/2017,08:00,Lorna,Primary sump,Cloudy,,,18.2,5000,24,0.024,Ceratium furca,Dinoflagellate,14,116.6666667
,09/02/2017,08:00,Lorna,Primary sump,Cloudy,,,18.5,5000,21,0.021,Ceratium furca,Dinoflagellate,45,428.5714286
,10/02/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,21,0.021,Ceratium furca,Dinoflagellate,7,66.66666667
,13/02/2017,08:00,Lorna,Primary sump,Clear,,,17.7,5000,24,0.024,Ceratium furca,Dinoflagellate,63,525
,14/02/2017,08:00,Lorna,Primary sump,Cloudy,,,15.9,5000,22,0.022,Ceratium furca,Dinoflagellate,12,109.0909091
,15/02/2017,08:00,Lorna,Primary sump,Clear,,,13.8,5000,21,0.021,Ceratium furca,Dinoflagellate,2,19.04761905
,16/02/2017,08:00,Lorna,Primary sump,Clear,,,13.1,5000,20,0.02,Ceratium furca,Dinoflagellate,1,10
,21/02/2017,08:00,Lorna,Primary sump,Clear,,,,5000,21,0.021,Ceratium furca,Dinoflagellate,8,76.19047619
,22/02/2017,08:00,Lorna,Primary sump,Clear,,,,5000,19,0.019,Ceratium furca,Dinoflagellate,1,10.52631579
,23/02/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,24,0.024,Ceratium furca,Dinoflagellate,2,16.66666667
,24/02/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,21,0.021,Ceratium furca,Dinoflagellate,2,19.04761905
,28/02/2017,08:00,Lorna,Primary sump,Clear,,,12.8,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,02/03/2017,08:00,Lorna,Primary sump,Sunny,,,14.6,5000,1,0.001,Ceratium furca,Dinoflagellate,21,4200
,03/03/2017,08:00,Lorna,Primary sump,Sunny,,,15.9,5000,1,0.001,Ceratium furca,Dinoflagellate,45,9000
,06/03/2017,08:00,Lorna,Primary sump,Sunny,,,17.7,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,07/03/2017,08:00,Lorna,Primary sump,Sunny,,,17.1,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,08/03/2017,08:00,Lorna,Primary sump,Clear,,,17,5000,1,0.001,Ceratium furca,Dinoflagellate,43,8600
,09/03/2017,08:00,Lorna,Primary sump,Cloudy,,,16.4,5000,1,0.001,Ceratium furca,Dinoflagellate,19,3800
,10/03/2017,08:00,Lorna,Primary sump,,,,11.8,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,13/03/2017,08:00,Lorna,Primary sump,Sunny,,,12.7,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,14/03/2017,08:00,Lorna,Primary sump,Cloudy,,,11.3,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,16/03/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,7,1400
,17/03/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,22/03/2017,08:00,Lorna,Primary sump,Sunny,,,15,5000,1,0.001,Ceratium furca,Dinoflagellate,12,2400
,23/03/2017,08:00,Lorna,Primary sump,Cloudy,,,12.1,5000,1,0.001,Ceratium furca,Dinoflagellate,22,4400
,24/03/2017,08:00,Lorna,Primary sump,Cloudy,,,14.7,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,27/03/2017,08:00,Lorna,Primary sump,Cloudy,,,13.7,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,28/03/2017,08:00,Lorna,Primary sump,Cloudy,,,14.4,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,30/03/2017,08:00,Lorna,Primary sump,Sunny,,,14.2,5000,1,0.001,Ceratium furca,Dinoflagellate,36,7200
,03/04/2017,08:00,Lorna,Primary sump,Cloudy,,,17.4,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,04/04/2017,08:00,Lorna,Primary sump,Cloudy,,,18.6,5000,1,0.001,Ceratium furca,Dinoflagellate,7,1400
,05/04/2017,08:00,Lorna,Primary sump,Windy,,,18.8,5000,1,0.001,Ceratium furca,Dinoflagellate,7,1400
,06/04/2017,08:00,Lorna,Primary sump,Rainy,,,17.6,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,11/04/2017,08:00,Lorna,Primary sump,Sunny,,,16.8,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,03/05/2017,08:00,Lorna,Primary sump,Cloudy,,,12.6,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,08/05/2017,08:00,Lorna,Primary sump,Clear,,,12.6,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,09/05/2017,08:00,Lorna,Primary sump,Clear,,,12.9,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,10/05/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,11/05/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,12/05/2017,08:00,Lorna,Primary sump,Clear,,,12.9,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,15/05/2017,08:00,Lorna,Primary sump,Clear,,,11.6,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,17/05/2017,08:00,Lorna,Primary sump,Cloudy,,,12,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,18/05/2017,08:00,Lorna,Primary sump,Sunny,,,12.4,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,19/05/2017,08:00,Lorna,Primary sump,Sunny,,,12.6,5000,1,0.001,Ceratium furca,Dinoflagellate,15,3000
,22/05/2017,08:00,Lorna,Primary sump,Clear,,,12.8,5000,1,0.001,Ceratium furca,Dinoflagellate,9,1800
,24/05/2017,08:00,Lorna,Primary sump,Rainy,,,13.4,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,25/05/2017,08:00,Lorna,Primary sump,Clear,,,13.4,5000,1,0.001,Ceratium furca,Dinoflagellate,16,3200
,26/05/2017,08:00,Lorna,Primary sump,Cloudy,,,13.2,5000,1,0.001,Ceratium furca,Dinoflagellate,27,5400
,29/05/2017,08:00,Lorna,Primary sump,Sunny,,,14,5000,1,0.001,Ceratium furca,Dinoflagellate,15,3000
,30/05/2017,08:00,Lorna,Primary sump,Sunny,,,14.3,5000,1,0.001,Ceratium furca,Dinoflagellate,8,1600
,31/05/2017,08:00,Lorna,Primary sump,Cloudy,,,14.3,5000,1,0.001,Ceratium furca,Dinoflagellate,18,3600
,01/06/2017,08:00,Lorna,Primary sump,Clear,,,14.2,5000,1,0.001,Ceratium furca,Dinoflagellate,14,2800
,02/06/2017,08:00,Lorna,Primary sump,Clear,,,14.5,5000,1,0.001,Ceratium furca,Dinoflagellate,14,2800
,05/06/2017,08:00,Lorna,Primary sump,Sunny,,,14.7,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,06/06/2017,08:00,Lorna,Primary sump,Windy,,,15.1,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,08/06/2017,08:00,Lorna,Primary sump,Rainy,,,12.9,5000,1,0.001,Ceratium furca,Dinoflagellate,19,3800
,09/06/2017,08:00,Lorna,Primary sump,Cloudy,,,12.9,5000,1,0.001,Ceratium furca,Dinoflagellate,16,3200
,19/06/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,7,1400
,20/06/2017,08:00,Lorna,Primary sump,Cloudy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,21/06/2017,08:00,Lorna,Primary sump,Clear,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,22/06/2017,08:00,Lorna,Primary sump,Rainy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,23/06/2017,08:00,Lorna,Primary sump,Rainy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,21,4200
,26/06/2017,08:00,Lorna,Primary sump,Cloudy,,,14.4,5000,1,0.001,Ceratium furca,Dinoflagellate,14,2800
,27/06/2017,08:00,Lorna,Primary sump,Cloudy,,,14.5,5000,1,0.001,Ceratium furca,Dinoflagellate,12,2400
,28/06/2017,08:00,Lorna,Primary sump,Rainy,,,14.3,5000,1,0.001,Ceratium furca,Dinoflagellate,7,1400
,29/06/2017,08:00,Lorna,Primary sump,Cloudy,,,14.4,5000,1,0.001,Ceratium furca,Dinoflagellate,6,1200
,30/06/2017,08:00,Lorna,Primary sump,Rainy,,,14.6,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,04/07/2017,08:00,Lorna,Primary sump,Cloudy,,,14.8,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,11/07/2017,08:00,Lorna,Primary sump,Cloudy,,,14.8,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,14/07/2017,08:00,Lorna,Primary sump,Clear,,,14.5,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,17/07/2017,08:00,Lorna,Primary sump,Cloudy,,,14.8,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,04/08/2017,08:00,Lorna,Primary sump,Sunny,,,14.9,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,29/08/2017,08:00,Lorna,Primary sump,Sunny,,,9.8,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,17/10/2017,08:00,Lorna,Primary sump,Sunny,,,14.6,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,19/10/2017,08:00,Lorna,Primary sump,Sunny,,,15.2,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,23/10/2017,08:00,Lorna,Primary sump,Sunny,,,15.9,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,24/10/2017,08:00,Lorna,Primary sump,Windy,,,15.4,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,26/10/2017,08:00,Lorna,Primary sump,Cloudy,,,15.2,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,29/10/2017,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,01/11/2017,08:00,Lorna,Primary sump,Rainy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,06/11/2017,08:00,Lorna,Primary sump,Rainy,,,15.9,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,07/11/2017,08:00,Lorna,Primary sump,Sunny,,,15.9,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,08/11/2017,08:00,Lorna,Primary sump,Sunny,,,15.1,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,20/11/2017,08:00,Lorna,Primary sump,Cloudy,,,16.4,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,21/11/2017,08:00,Lorna,Primary sump,Windy,,,16,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,23/11/2017,08:00,Lorna,Primary sump,Cloudy,,,14,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,24/11/2017,08:00,Lorna,Primary sump,Cloudy,,,16.1,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,27/11/2017,08:00,Lorna,Primary sump,Cloudy,,,15.3,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,01/12/2017,08:00,Lorna,Primary sump,Sunny,,,17.6,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,04/01/2018,10:30,Nuette,Primary sump,,,,,5000,15,0.015,Ceratium furca,Dinoflagellate,17,226.6666667
,05/01/2018,09:30,Nuette,Primary sump,,,,,5000,15,0.015,Ceratium furca,Dinoflagellate,2,26.66666667
,10/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.1,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,11/01/2018,08:00,Pertunia,Primary sump,Sunny,,,16.5,5000,1,0.001,Ceratium furca,Dinoflagellate,4,800
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Ceratium furca,Dinoflagellate,7,1400
,17/01/2018,08:00,Lorna,Primary sump,Sunny,,,16.8,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,18/01/2018,08:00,Lorna,Primary sump,Cloudy,,,12.8,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,19/01/2018,08:00,Pertunia,Primary sump,Rainy,,,11.4,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,23/01/2018,08:00,Pertunia,Primary sump,Sunny,,,11.8,5000,1,0.001,Ceratium furca,Dinoflagellate,1,200
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,50,0.05,Ceratium furca,Dinoflagellate,2,8
,25/01/2018,14:00,Nuette,Primary sump,Sunny,,,,5000,30,0.03,Ceratium furca,Dinoflagellate,12,80
,26/01/2018,08:00,Nuette,Primary sump,Sunny,,,,5000,50,0.05,Ceratium furca,Dinoflagellate,2,8
,26/01/2018,12:00,Nuette,Primary sump,Sunny,,,,5000,40,0.04,Ceratium furca,Dinoflagellate,7,35
,27/01/2018,08:00,Nuette,Primary sump,Sunny,,,,4000,65,0.065,Ceratium furca,Dinoflagellate,6,23.07692308
,29/01/2018,08:40,Nuette,Primary sump,Sunny,,,,4500,130,0.13,Ceratium furca,Dinoflagellate,1,1.709401709
,31/01/2018,16:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,23,92
,01/02/2018,07:30,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,3,12
,01/02/2018,14:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,2,8
,01/02/2018,14:00,Nuette,Primary sump,Sunny,,,,5000,90,0.09,Ceratium furca,Dinoflagellate,14,31.11111111
,02/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,2,8
,02/02/2018,08:00,Nuette,Primary sump,Sunny,,,,5000,80,0.08,Ceratium furca,Dinoflagellate,4,10
,05/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,8,32
,05/02/2018,14:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,1,4
,05/02/2018,14:00,Nuette,Primary sump,Sunny,,,,5000,50,0.05,Ceratium furca,Dinoflagellate,7,28
,07/02/2018,16:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,4,16
,08/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,2,8
,08/02/2018,14:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,18,72
,08/02/2018,14:00,Nuette,Primary sump,Sunny,,,,5000,15,0.015,Ceratium furca,Dinoflagellate,20,266.6666667
,09/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,2,8
,12/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,1,4
,19/02/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,,0.05,Ceratium furca,Dinoflagellate,1,4
,01/03/2018,08:00,Lorna,Primary sump,Clear,,,16.5,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,02/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,05/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,08/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,20/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,2,400
,23/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,7,1400
,19/04/2018,08:00,Lorna,Primary sump,,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,13,2600
,20/04/2018,08:00,Lorna,Primary sump,Cloudy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,13,2600
,23/04/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,10,2000
,24/04/2018,08:00,Lorna,Primary sump,Clear,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,5,1000
,25/04/2018,08:00,Lorna,Primary sump,Windy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,3,600
,26/04/2018,08:00,Lorna,Primary sump,Rainy,,,,5000,1,0.001,Ceratium furca,Dinoflagellate,6,1200
,19/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,6,300
,20/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,2,100
,20/12/2018,10:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,3,150
,20/12/2018,14:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,1,50
,21/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,11,550
,21/12/2018,12:50,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,41,2050
,22/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,42,2100
,22/12/2018,15:40,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,6,300
,23/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,7,350
,23/12/2018,15:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,5,250
,24/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,4,200
,24/12/2018,12:23,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,3,150
,25/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,2,100
,25/12/2018,13:41,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,2,100
,26/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,1,50
,26/12/2018,13:39,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,2,100
,27/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,3,150
,28/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,8,400
,31/12/2018,08:00,Lorna,Primary sump,,,,,5000,20,0.004,Ceratium furca,Dinoflagellate,4,200
1,02/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,1,50
2,02/01/2019,16:21:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,6,300
3,03/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
4,04/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,3,150
5,07/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
6,08/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,5,250
7,09/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
8,10/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,11,550
9,11/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,11,550
10,11/01/2019,12:24:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,10,500
11,14/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,12,600
12,15/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,4,200
13,16/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,5,250
14,17/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
15,18/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
17,22/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,23,1150
18,23/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,10,500
19,24/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,13,650
20,24/01/2019,15:09:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,40,2000
21,25/01/2019,08:16:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,115,5750
22,25/01/2019,10:41:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,456,22800
23,25/01/2019,12:23:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,87,4350
24,26/01/2019,08:36:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,17,850
26,26/01/2019,16:52:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,1,50
27,27/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,11,550
28,27/01/2019,14:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,8,400
28,27/01/2019,14:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,6,300
29,27/01/2019,17:20:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,11,550
30,28/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,6,300
31,29/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,1,50
32,30/01/2019,08:00:00,Lorna,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,6,300
33,30/01/2019,15:44:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,9,450
34,31/01/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,5,250
35,31/01/2019,13:30:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,24,1200
36,31/01/2019,17:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,24,1200
37,01/02/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,10,500
38,01/02/2019,12:58:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,5,250
39,02/02/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,3,150
40,02/02/2019,16:28:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
43,04/02/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,5,250
45,05/02/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,8,400
46,05/02/2019,16:26:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
47,06/02/2019,08:20:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,3,150
48,06/02/2019,14:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,4,200
49,07/02/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
50,08/02/2019,08:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,2,100
51,11/02/2019,09:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,10,500
52,11/02/2019,14:00:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,24,1200
54,11/02/2019,16:17:00,Pertunia,Primary sump,,,NA,NA,,20,,Ceratium furca,Dinoflagellate,17,850
