Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species, Cells Counted , Cells/L ,,Yellow_block,RG_meth,SRC_method
03/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium oceanicum,6,1 200,6 000,30000,30,6000000
03/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,6,1 200,6 000,30000,30,6000000
07/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,6,1 200,6 000,30000,30,6000000
11/04/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,6,1 200,6 000,30000,30,6000000
13/04/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,6,1 200,6 000,30000,30,6000000
14/07/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,6,1 200,6 000,30000,30,6000000
16/10/2018,08:00:00,Lorna,Prinary Sump,5000,1,0.001,Pseudo-nittzchia australis,6,1 200,6 000,30000,30,6000000
19/04/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Other,6,1 200,6 000,30000,30,6000000
26/04/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Ceratium furca,6,1 200,6 000,30000,30,6000000
27/02/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,6,1 200,6 000,30000,30,6000000
29/06/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,6,1 200,6 000,30000,30,6000000
05/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,5,1 000,5 000,25000,25,5000000
07/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,5,1 000,5 000,25000,25,5000000
08/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Noctiluca scintillans,5,1 000,5 000,25000,25,5000000
08/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,5,1 000,5 000,25000,25,5000000
08/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium oceanicum,5,1 000,5 000,25000,25,5000000
09/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Alexandrium sp.,5,1 000,5 000,25000,25,5000000
09/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium oceanicum,5,1 000,5 000,25000,25,5000000
11/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,5,1 000,5 000,25000,25,5000000
18/04/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Ceratium Fusus,5,1 000,5 000,25000,25,5000000
20/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,5,1 000,5 000,25000,25,5000000
20/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,5,1 000,5 000,25000,25,5000000
22/12/2017,08:00:00,Pertunia,Primary sump,5000,1,0.001,Mesodinium rubrum,5,1 000,5 000,25000,25,5000000
22/12/2017,08:00:00,Pertunia,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,5,1 000,5 000,25000,25,5000000
23/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,5,1 000,5 000,25000,25,5000000
24/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Ceratium Furca,5,1 000,5 000,25000,25,5000000
28/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,5,1 000,5 000,25000,25,5000000
29/05/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Fusus,5,1 000,5 000,25000,25,5000000
01/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium oceanicum,5,1 000,5 000,25000,25,5000000
02/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,5,1 000,5 000,25000,25,5000000
03/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,5,1 000,5 000,25000,25,5000000
07/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1 000,5 000,25000,25,5000000
10/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1 000,5 000,25000,25,5000000
14/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1 000,5 000,25000,25,5000000
15/10/2018,08:00:00,Lorna,Prinary Sump,5000,1,0.001,Pseudo-nittzchia australis,5,1 000,5 000,25000,25,5000000
17/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1 000,5 000,25000,25,5000000
19/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,5,1 000,5 000,25000,25,5000000
20/04/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Chaetoceros sp.,5,1 000,5 000,25000,25,5000000
20/06/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1 000,5 000,25000,25,5000000
21/09/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,5,1 000,5 000,25000,25,5000000
24/04/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Ceratium furca,5,1 000,5 000,25000,25,5000000
28/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1 000,5 000,25000,25,5000000
28/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium tripos,5,1 000,5 000,25000,25,5000000
28/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,5,1 000,5 000,25000,25,5000000
30/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,5,1 000,5 000,25000,25,5000000
31/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,5,1 000,5 000,25000,25,5000000
01/10/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
02/08/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
03/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
04/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
05/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
06/06/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium divergens,4,800,4 000,20000,20,4000000
06/08/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
06/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,4,800,4 000,20000,20,4000000
08/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,4 000,20000,20,4000000
08/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
08/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
09/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Protoperidinium diabolum,4,800,4 000,20000,20,4000000
09/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,4 000,20000,20,4000000
09/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium horridum,4,800,4 000,20000,20,4000000
10/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
10/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Ceratium Furca,4,800,4 000,20000,20,4000000
10/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
11/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Ceratium Furca,4,800,4 000,20000,20,4000000
11/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Protoperidinium bipes,4,800,4 000,20000,20,4000000
11/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
12/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,4,800,4 000,20000,20,4000000
13/08/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
13/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
14/12/2019,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
17/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
18/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
19/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
20/08/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
21/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,4,800,4 000,20000,20,4000000
24/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
24/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
24/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
24/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,4,800,4 000,20000,20,4000000
24/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,4 000,20000,20,4000000
25/01/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
25/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
28/06/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
30/05/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
30/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
31/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
01/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,4,800,4 000,20000,20,4000000
01/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
02/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,4,800,4 000,20000,20,4000000
03/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
03/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,4,800,4 000,20000,20,4000000
04/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
06/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,4 000,20000,20,4000000
06/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,4 000,20000,20,4000000
06/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
06/04/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,4,800,4 000,20000,20,4000000
06/06/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,4 000,20000,20,4000000
06/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,4 000,20000,20,4000000
07/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,4,800,4 000,20000,20,4000000
08/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
10/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
10/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,4,800,4 000,20000,20,4000000
10/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
11/09/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
12/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
12/07/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
13/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,4 000,20000,20,4000000
13/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
13/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
16/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,4,800,4 000,20000,20,4000000
16/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
17/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,4 000,20000,20,4000000
17/10/2018,08:00:00,Lorna,Prinary Sump,5000,1,0.001,Pseudo-nittzchia australis,4,800,4 000,20000,20,4000000
18/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,4 000,20000,20,4000000
19/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
21/09/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
22/06/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,4 000,20000,20,4000000
22/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
22/09/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
23/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,4 000,20000,20,4000000
23/04/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Protoperidiium conicum,4,800,4 000,20000,20,4000000
23/04/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Ceratium dens,4,800,4 000,20000,20,4000000
23/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
23/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,4,800,4 000,20000,20,4000000
23/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,4,800,4 000,20000,20,4000000
24/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
24/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,4,800,4 000,20000,20,4000000
25/06/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Ceratium Fusus,4,800,4 000,20000,20,4000000
25/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,4 000,20000,20,4000000
25/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
27/02/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Gonyaulax polygramma,4,800,4 000,20000,20,4000000
27/09/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,4,800,4 000,20000,20,4000000
27/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Mesodinium rubrum,4,800,4 000,20000,20,4000000
28/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
29/06/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
29/06/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Ceratium Fusus,4,800,4 000,20000,20,4000000
29/09/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,4 000,20000,20,4000000
29/09/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,4 000,20000,20,4000000
30/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,4 000,20000,20,4000000
30/06/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,4,800,4 000,20000,20,4000000
01/08/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,3,600,3 000,15000,15,3000000
01/10/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
02/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
05/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,3,600,3 000,15000,15,3000000
05/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,3,600,3 000,15000,15,3000000
06/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,3,600,3 000,15000,15,3000000
07/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,3,600,3 000,15000,15,3000000
07/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,3,600,3 000,15000,15,3000000
08/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
08/08/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,3,600,3 000,15000,15,3000000
08/10/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
08/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,3,600,3 000,15000,15,3000000
10/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Noctiluca scintillans,3,600,3 000,15000,15,3000000
10/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Protoperidinium diabolum,3,600,3 000,15000,15,3000000
10/10/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,3,600,3 000,15000,15,3000000
11/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
11/12/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
12/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Protoperidinium conicum,3,600,3 000,15000,15,3000000
13/08/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
13/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
16/01/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
17/01/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
18/12/2017,08:00:00,Pertunia,Primary sump,5000,1,0.001,Mesodinium rubrum,3,600,3 000,15000,15,3000000
19/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Noctiluca scintillans,3,600,3 000,15000,15,3000000
21/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,3,600,3 000,15000,15,3000000
23/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
23/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,3,600,3 000,15000,15,3000000
24/01/2018,08:00:00,Pertunia,Primary sump,5000,1,0.001,Lycmophora sp.,3,600,3 000,15000,15,3000000
25/01/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Prorocentrum micans,3,600,3 000,15000,15,3000000
27/09/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis australis,3,600,3 000,15000,15,3000000
28/08/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
29/06/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
30/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
30/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,3,600,3 000,15000,15,3000000
31/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,3 000,15000,15,3000000
01/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,3,600,3 000,15000,15,3000000
01/09/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,3,600,3 000,15000,15,3000000
02/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,3,600,3 000,15000,15,3000000
03/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,3,600,3 000,15000,15,3000000
05/03/2018,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
05/06/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
06/04/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,3,600,3 000,15000,15,3000000
06/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium tripos,3,600,3 000,15000,15,3000000
07/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
07/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,3,600,3 000,15000,15,3000000
07/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Prorocentrum micans,3,600,3 000,15000,15,3000000
08/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,3,600,3 000,15000,15,3000000
08/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,3,600,3 000,15000,15,3000000
09/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
09/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,3 000,15000,15,3000000
10/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
10/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,3,600,3 000,15000,15,3000000
11/04/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,3,600,3 000,15000,15,3000000
11/04/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
11/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
13/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,3,600,3 000,15000,15,3000000
13/04/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium depressum,3,600,3 000,15000,15,3000000
13/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
14/08/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
15/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,3 000,15000,15,3000000
15/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,3,600,3 000,15000,15,3000000
16/04/2018,08:00:00,Lorna,Primary Sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
16/05/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,3 000,15000,15,3000000
16/10/2018,08:00:00,Lorna,Prinary Sump,5000,1,0.001,Rhizosolenia sp.,3,600,3 000,15000,15,3000000
16/11/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,3 000,15000,15,3000000
17/03/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,3,600,3 000,15000,15,3000000
17/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,3 000,15000,15,3000000
17/10/2018,08:00:00,Lorna,Prinary Sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
18/10/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,3 000,15000,15,3000000
18/10/2018,08:00:00,Lorna,Prinary Sump,5000,1,0.001,Pseudo-nittzchia australis,3,600,3 000,15000,15,3000000
19/06/2017,08:00:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,3 000,15000,15,3000000
