"","RowCode","Date","Time","Counted.by.","Site","Volume.Filtered..ml.","Frames.counted","Volume.counted","Volume.counted_all","Species","Cells.Counted","Cells.L","SRC_method","Correct.Original","Div.Src.by.this","Classification","dateTime","months","month","year","Season","YEarMonth","SeasonOrder","totalCells","RedTide","FWC_mod"
"611",611,2017-10-20,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Rhizosolenia sp.","1",200,5000,5000,"25","Diatom",2017-10-20 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8750,"Very Low (B)","Very Low"
"612",612,2017-10-20,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium conicum","1",200,5000,5000,"25","Dinoflagellate",2017-10-20 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8750,"Very Low (B)","Very Low"
"613",613,2017-10-23,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","1",200,5000,5000,"25","Diatom",2017-10-23 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"614",614,2017-10-23,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","1",200,5000,5000,"25","Diatom",2017-10-23 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"615",615,2017-10-23,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium furca","4",800,20000,20000,"25","Dinoflagellate",2017-10-23 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"616",616,2017-10-23,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium conicum","1",200,5000,5000,"25","Dinoflagellate",2017-10-23 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"617",617,2017-10-23,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","2",400,10000,10000,"25","Dinoflagellate",2017-10-23 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"618",618,2017-10-23,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ditylum bright-welli","1",200,5000,5000,"25","Diatom",2017-10-23 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"619",619,2017-10-24,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","2",400,10000,10000,"25","Diatom",2017-10-24 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8750,"Very Low (B)","Very Low"
"620",620,2017-10-24,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","2",400,10000,10000,"25","Diatom",2017-10-24 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8750,"Very Low (B)","Very Low"
"621",621,2017-10-24,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium furca","1",200,5000,5000,"25","Dinoflagellate",2017-10-24 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8750,"Very Low (B)","Very Low"
"622",622,2017-10-24,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","2",400,10000,10000,"25","Dinoflagellate",2017-10-24 08:00:00,"October",10,"2017","Spring",Oct 2017,4,8750,"Very Low (B)","Very Low"
"623",623,2017-10-25,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Mesodinium rubrum","1",200,5000,5000,"25","Ciliate",2017-10-25 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"624",624,2017-10-25,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","3",600,15000,15000,"25","Diatom",2017-10-25 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"625",625,2017-10-25,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","2",400,10000,10000,"25","Diatom",2017-10-25 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"626",626,2017-10-25,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Rhizosolenia sp.","1",200,5000,5000,"25","Diatom",2017-10-25 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"627",627,2017-10-25,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Dinophysis acuminata","2",400,10000,10000,"25","Dinoflagellate",2017-10-25 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"628",628,2017-10-25,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","4",800,20000,20000,"25","Dinoflagellate",2017-10-25 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"629",629,2017-10-25,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Octactis sp.","1",200,5000,5000,"25","Dictyochophyceae",2017-10-25 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"630",630,2017-10-26,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Mesodinium rubrum","1",200,5000,5000,"25","Ciliate",2017-10-26 08:00:00,"October",10,"2017","Spring",Oct 2017,4,7500,"Very Low (B)","Very Low"
"631",631,2017-10-26,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium furca","1",200,5000,5000,"25","Dinoflagellate",2017-10-26 08:00:00,"October",10,"2017","Spring",Oct 2017,4,7500,"Very Low (B)","Very Low"
"632",632,2017-10-26,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium diabolum","2",400,10000,10000,"25","Dinoflagellate",2017-10-26 08:00:00,"October",10,"2017","Spring",Oct 2017,4,7500,"Very Low (B)","Very Low"
"633",633,2017-10-26,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","2",400,10000,10000,"25","Dinoflagellate",2017-10-26 08:00:00,"October",10,"2017","Spring",Oct 2017,4,7500,"Very Low (B)","Very Low"
"634",634,2017-10-26,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Octactis sp.","2",400,10000,10000,"25","Dictyochophyceae",2017-10-26 08:00:00,"October",10,"2017","Spring",Oct 2017,4,7500,"Very Low (B)","Very Low"
"635",635,2017-10-26,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ditylum bright-welli","1",200,5000,5000,"25","Diatom",2017-10-26 08:00:00,"October",10,"2017","Spring",Oct 2017,4,7500,"Very Low (B)","Very Low"
"636",636,2017-10-27,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Mesodinium rubrum","4",800,20000,20000,"25","Ciliate",2017-10-27 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"637",637,2017-10-27,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","1",200,5000,5000,"25","Diatom",2017-10-27 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"638",638,2017-10-27,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Dinophysis acuminata","1",200,5000,5000,"25","Dinoflagellate",2017-10-27 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"639",639,2017-10-27,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium diabolum","1",200,5000,5000,"25","Dinoflagellate",2017-10-27 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"640",640,2017-10-27,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","3",600,15000,15000,"25","Dinoflagellate",2017-10-27 08:00:00,"October",10,"2017","Spring",Oct 2017,4,10000,"Very Low (B)","Very Low"
"641",641,2017-10-29,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","2",400,10000,10000,"25","Diatom",2017-10-29 08:00:00,"October",10,"2017","Spring",Oct 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"642",642,2017-10-29,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","1",200,5000,5000,"25","Dinoflagellate",2017-10-29 08:00:00,"October",10,"2017","Spring",Oct 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"643",643,2017-10-29,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium diabolum","1",200,5000,5000,"25","Dinoflagellate",2017-10-29 08:00:00,"October",10,"2017","Spring",Oct 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"644",644,2017-10-29,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ditylum bright-welli","1",200,5000,5000,"25","Diatom",2017-10-29 08:00:00,"October",10,"2017","Spring",Oct 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"645",645,2017-10-29,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","2",400,10000,10000,"25","Diatom",2017-10-29 08:00:00,"October",10,"2017","Spring",Oct 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"646",646,2017-10-29,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium furca","1",200,5000,5000,"25","Dinoflagellate",2017-10-29 08:00:00,"October",10,"2017","Spring",Oct 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"647",647,2017-10-30,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ditylum bright-welli","2",400,10000,10000,"25","Diatom",2017-10-30 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"648",648,2017-10-30,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","3",600,15000,15000,"25","Dinoflagellate",2017-10-30 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"649",649,2017-10-30,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Rhizosolenia sp.","1",200,5000,5000,"25","Diatom",2017-10-30 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"650",650,2017-10-30,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","4",800,20000,20000,"25","Diatom",2017-10-30 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"651",651,2017-10-30,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","1",200,5000,5000,"25","Diatom",2017-10-30 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"652",652,2017-10-31,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","4",800,20000,20000,"25","Dinoflagellate",2017-10-31 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"653",653,2017-10-31,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium oceanicum","1",200,5000,5000,"25","Dinoflagellate",2017-10-31 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"654",654,2017-10-31,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","3",600,15000,15000,"25","Diatom",2017-10-31 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"655",655,2017-10-31,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","2",400,10000,10000,"25","Diatom",2017-10-31 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"656",656,2017-10-31,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ditylum bright-welli","1",200,5000,5000,"25","Diatom",2017-10-31 08:00:00,"October",10,"2017","Spring",Oct 2017,4,11000,"Low (A)","Low"
"657",657,2017-11-01,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","2",400,10000,10000,"25","Dinoflagellate",2017-11-01 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6250,"Very Low (B)","Very Low"
"658",658,2017-11-01,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium diabolum","1",200,5000,5000,"25","Dinoflagellate",2017-11-01 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6250,"Very Low (B)","Very Low"
"659",659,2017-11-01,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","1",200,5000,5000,"25","Diatom",2017-11-01 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6250,"Very Low (B)","Very Low"
"660",660,2017-11-01,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium furca","1",200,5000,5000,"25","Dinoflagellate",2017-11-01 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6250,"Very Low (B)","Very Low"
"661",661,2017-11-02,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","3",600,15000,15000,"25","Dinoflagellate",2017-11-02 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"662",662,2017-11-02,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium diabolum","1",200,5000,5000,"25","Dinoflagellate",2017-11-02 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"663",663,2017-11-02,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium conicum","1",200,5000,5000,"25","Dinoflagellate",2017-11-02 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"664",664,2017-11-06,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","1",200,5000,5000,"25","Diatom",2017-11-06 08:00:00,"November",11,"2017","Spring",Nov 2017,4,24000,"Low (A)","Low"
"665",665,2017-11-06,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Rhizosolenia sp.","1",200,5000,5000,"25","Diatom",2017-11-06 08:00:00,"November",11,"2017","Spring",Nov 2017,4,24000,"Low (A)","Low"
"666",666,2017-11-06,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium furca","4",800,20000,20000,"25","Dinoflagellate",2017-11-06 08:00:00,"November",11,"2017","Spring",Nov 2017,4,24000,"Low (A)","Low"
"667",667,2017-11-06,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium tripos","3",600,15000,15000,"25","Dinoflagellate",2017-11-06 08:00:00,"November",11,"2017","Spring",Nov 2017,4,24000,"Low (A)","Low"
"668",668,2017-11-06,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","15",3000,75000,75000,"25","Dinoflagellate",2017-11-06 08:00:00,"November",11,"2017","Spring",Nov 2017,4,24000,"Low (A)","Low"
"669",669,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","1",200,5000,5000,"25","Diatom",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"670",670,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Rhizosolenia sp.","1",200,5000,5000,"25","Diatom",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"671",671,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium furca","3",600,15000,15000,"25","Dinoflagellate",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"672",672,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium tripos","2",400,10000,10000,"25","Dinoflagellate",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"673",673,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium conicum","2",400,10000,10000,"25","Dinoflagellate",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"674",674,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium diabolum","4",800,20000,20000,"25","Dinoflagellate",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"675",675,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Prorocentrum micans","3",600,15000,15000,"25","Dinoflagellate",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"676",676,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Dinophysis tripos","1",200,5000,5000,"25","Dinoflagellate",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"677",677,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","32",6400,160000,160000,"25","Dinoflagellate",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"678",678,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium oceanicum","1",200,5000,5000,"25","Dinoflagellate",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"679",679,2017-11-07,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Octactis sp.","1",200,5000,5000,"25","Dictyochophyceae",2017-11-07 08:00:00,"November",11,"2017","Spring",Nov 2017,4,23181.8181818182,"Low (A)","Low"
"680",680,2017-11-08,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","1",200,5000,5000,"25","Diatom",2017-11-08 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6000,"Very Low (B)","Very Low"
"681",681,2017-11-08,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium furca","1",200,5000,5000,"25","Dinoflagellate",2017-11-08 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6000,"Very Low (B)","Very Low"
"682",682,2017-11-08,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","2",400,10000,10000,"25","Dinoflagellate",2017-11-08 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6000,"Very Low (B)","Very Low"
"683",683,2017-11-08,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium oceanicum","1",200,5000,5000,"25","Dinoflagellate",2017-11-08 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6000,"Very Low (B)","Very Low"
"684",684,2017-11-08,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Octactis sp.","1",200,5000,5000,"25","Dictyochophyceae",2017-11-08 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6000,"Very Low (B)","Very Low"
"685",685,2017-11-09,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium conicum","1",200,5000,5000,"25","Dinoflagellate",2017-11-09 08:00:00,"November",11,"2017","Spring",Nov 2017,4,5000,"Very Low (A)","Very Low"
"686",686,2017-11-10,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","1",200,5000,5000,"25","Diatom",2017-11-10 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"687",687,2017-11-10,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium conicum","1",200,5000,5000,"25","Dinoflagellate",2017-11-10 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"688",688,2017-11-10,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","2",400,10000,10000,"25","Dinoflagellate",2017-11-10 08:00:00,"November",11,"2017","Spring",Nov 2017,4,6666.66666666667,"Very Low (B)","Very Low"
"689",689,2017-11-13,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","2",400,10000,10000,"25","Diatom",2017-11-13 08:00:00,"November",11,"2017","Spring",Nov 2017,4,12000,"Low (A)","Low"
"690",690,2017-11-13,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","4",800,20000,20000,"25","Diatom",2017-11-13 08:00:00,"November",11,"2017","Spring",Nov 2017,4,12000,"Low (A)","Low"
"691",691,2017-11-13,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium conicum","2",400,10000,10000,"25","Dinoflagellate",2017-11-13 08:00:00,"November",11,"2017","Spring",Nov 2017,4,12000,"Low (A)","Low"
"692",692,2017-11-13,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","3",600,15000,15000,"25","Dinoflagellate",2017-11-13 08:00:00,"November",11,"2017","Spring",Nov 2017,4,12000,"Low (A)","Low"
"693",693,2017-11-13,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Octactis sp.","1",200,5000,5000,"25","Dictyochophyceae",2017-11-13 08:00:00,"November",11,"2017","Spring",Nov 2017,4,12000,"Low (A)","Low"
"694",694,2017-11-14,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","1",200,5000,5000,"25","Diatom",2017-11-14 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"695",695,2017-11-14,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","2",400,10000,10000,"25","Diatom",2017-11-14 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"696",696,2017-11-14,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","2",400,10000,10000,"25","Dinoflagellate",2017-11-14 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"697",697,2017-11-15,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","2",400,10000,10000,"25","Diatom",2017-11-15 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"698",698,2017-11-15,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","1",200,5000,5000,"25","Diatom",2017-11-15 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"699",699,2017-11-15,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","2",400,10000,10000,"25","Dinoflagellate",2017-11-15 08:00:00,"November",11,"2017","Spring",Nov 2017,4,8333.33333333333,"Very Low (B)","Very Low"
"700",700,2017-11-16,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","3",600,15000,15000,"25","Diatom",2017-11-16 08:00:00,"November",11,"2017","Spring",Nov 2017,4,10000,"Very Low (B)","Very Low"
"701",701,2017-11-16,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Protoperidinium conicum","2",400,10000,10000,"25","Dinoflagellate",2017-11-16 08:00:00,"November",11,"2017","Spring",Nov 2017,4,10000,"Very Low (B)","Very Low"
"702",702,2017-11-16,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Ceratium fusus","1",200,5000,5000,"25","Dinoflagellate",2017-11-16 08:00:00,"November",11,"2017","Spring",Nov 2017,4,10000,"Very Low (B)","Very Low"
"703",703,2017-11-17,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Pseudo-nitzschia australis","2",400,10000,10000,"25","Diatom",2017-11-17 08:00:00,"November",11,"2017","Spring",Nov 2017,4,7500,"Very Low (B)","Very Low"
"704",704,2017-11-17,"08:00","Lorna","Primary sump",5000,1,0.001,0.001,"Chaetoceros sp.","2",400,10000,10000,"25","Diatom",2017-11-17 08:00:00,"November",11,"2017","Spring",Nov 2017,4,7500,"Very Low (B)","Very Low"
